"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"FT";"Hill Country Lobos";"2";"2";"AHFC Royals";"1";"0";"";"";"";"";"";"35";"60";"82";"82";"";"67";"";"33";"5";"0";"100";"30";"40";"40";"53";"10";"10";"";"3.3";"";"4.7";"";"";"2";"";"1.7";"";"1.3";"";"3";"";"";"8.9";"";"";"";"";"";"";"";"";"";"33";"";"67";"";"67";"";"33";"";"0.3";"";"";"12.3";"";"14"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"ABANDONED";"River Light";"1";"1";"Edgewater Castle";"0";"0";"1.64";"3.86";"";"8";"1";"38";"21";"68";"68";"44";"20";"38";"50";"";"";"";"40";"40";"47";"40";"10";"5";"3.4";"3.2";"6.3";"4.4";"8.7";"1.4";"0.8";"3.4";"1.2";"2.5";"3.2";"3.8";"4.2";"3.4";"6.8";"8.9";"79";"39";"34";"19";"100";"89";"78";"112";"22";"20";"12";"50";"0";"25";"12";"25";"0.2";"0";"23.6";"13.3";"11";"12.3";"10.5"
"United States";"USA";"USL League Two";"10-06-2026 21:00";"DELAYED";"Rochester";"0";"0";"Minneapolis City";"0";"0";"";"";"";"9";"";"2";"70";"58";"100";"50";"40";"43";"60";"7";"14";"71";"30";"80";"30";"83";"10";"10";"2.8";"5.8";"4.5";"3.8";"8.4";"0.9";"2.8";"1.7";"1.4";"2.3";"3";"3.4";"2.4";"3.4";"5.6";"8.9";"55";"42";"32";"20";"66";"84";"84";"97";"25";"80";"29";"80";"43";"100";"14";"80";"0.1";"1.2";"22.5";"10.1";"14.6";"12.9";"7.4"
"United States";"USA";"USL League Two";"10-06-2026 21:30";"FT";"Boston City";"2";"5";"Western Mass Pioneers";"0";"3";"15.93";"1.07";"";"8";"4";"2";"74";"48";"85";"38";"71";"25";"57";"7";"14";"71";"0";"70";"7";"77";"10";"10";"3.1";"4.9";"6.2";"4.7";"9.5";"1.1";"2.9";"2.9";"2.1";"2";"2";"3.4";"2.6";"4.5";"5";"8.9";"73";"66";"60";"54";"60";"80";"66";"66";"12";"43";"38";"43";"12";"57";"12";"57";"0.1";"0.6";"26";"9.6";"14.4";"20.4";"7.4"
"United States";"USA";"USL League Two";"10-06-2026 21:30";"FT";"Marin";"0";"5";"San Francisco City";"0";"5";"";"";"";"9";"";"7";"66";"82";"68";"43";"25";"57";"43";"9";"33";"33";"40";"60";"43";"67";"10";"10";"3.3";"5.1";"6.7";"3.8";"9.4";"1.7";"2.6";"2.7";"1.9";"1.6";"3.3";"4";"2.4";"4.4";"5.6";"8.9";"66";"60";"54";"43";"50";"73";"73";"64";"0";"62";"43";"57";"29";"43";"29";"43";"0.3";"0";"24.5";"12.3";"11.8";"16.4";"8.6"
"United States";"USA";"USL League Two";"10-06-2026 21:30";"FT";"McKinney Chupacabras";"1";"0";"Lubbock Matadors";"1";"0";"2.38";"2.39";"1.37";"";"5";"21";"60";"44";"95";"50";"";"75";"";"";"";"";"50";"50";"50";"57";"10";"10";"4.5";"";"4.5";"";"";"2.5";"";"2.2";"";"2";"";"2.2";"";"";"";"8.9";"";"";"";"";"";"";"";"";"25";"";"25";"";"100";"";"50";"";"0.8";"";"";"11";"";"10.2";""
"United States";"USA";"USL League Two";"10-06-2026 21:30";"FT";"West Texas";"2";"1";"Texoma";"0";"0";"";"";"";"9";"";"52";"66";"82";"65";"100";"62";"50";"38";"";"";"";"60";"50";"63";"53";"10";"10";"2";"4.9";"5";"4.5";"8.2";"0.5";"2.6";"1";"2.9";"1.5";"2.2";"4";"1.6";"3.5";"4.7";"8.9";"62";"62";"56";"31";"50";"94";"62";"75";"50";"38";"50";"62";"0";"38";"0";"50";"0";"0.6";"22.8";"8.5";"11.5";"15.5";"10.1"
"United States";"USA";"USL League Two";"10-06-2026 22:00";"FT";"City SC";"2";"1";"Stars FC";"1";"0";"2.93";"2.02";"";"8";"5";"56";"52";"61";"65";"33";"57";"50";"40";"2";"100";"0";"50";"40";"50";"47";"10";"10";"4.5";"3.9";"4.7";"4";"8.6";"2";"1.2";"2";"2";"2.5";"2.4";"2.7";"2.6";"3.6";"5.1";"8.9";"46";"32";"32";"26";"55";"68";"68";"74";"33";"29";"67";"20";"50";"20";"33";"20";"0.7";"0.2";"21.2";"10.8";"11.7";"7.7";"12.3"
"United States";"USA";"USL League Two";"10-06-2026 22:00";"FT";"Real Colorado";"4";"3";"Colorado ISA";"1";"0";"";"";"";"";"";"0";"2";"51";"24";"";"";"";"";"";"";"";"25";"0";"25";"7";"4";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL League Two";"10-06-2026 23:00";"FT";"Ventura County Fusion";"0";"0";"Redlands";"0";"0";"";"";"";"8";"";"66";"52";"68";"78";"33";"33";"67";"33";"7";"43";"29";"60";"50";"67";"57";"10";"10";"3.7";"3.7";"1.7";"3.7";"6.3";"1.7";"1.3";"0.7";"1.3";"2";"2.3";"1";"2.3";"2.5";"3.8";"8.9";"50";"33";"16";"16";"50";"100";"100";"100";"67";"33";"67";"67";"67";"67";"33";"33";"0.3";"0";"20.7";"13";"12.3";"5.7";"10.3"
"United States";"USA";"USL League Two";"10-06-2026 23:00";"FT";"Academica";"1";"1";"Almaden";"0";"0";"";"";"";"10";"";"18";"66";"51";"61";"25";"75";"50";"75";"4";"25";"50";"30";"50";"37";"57";"10";"10";"5.2";"2.2";"3.2";"8.2";"9.5";"3";"1";"1.2";"2.2";"2.2";"1.2";"2";"6";"3.7";"5.7";"8.9";"88";"75";"38";"25";"50";"88";"75";"88";"50";"0";"75";"25";"75";"25";"50";"0";"0.8";"0";"24.9";"14.2";"7.5";"15.8";"12.2"
"United States";"USA";"USL League Two";"10-06-2026 23:30";"FT";"Snohomish United";"2";"0";"Ballard";"2";"0";"2.65";"2.17";"";"9";"5";"63";"80";"88";"78";"33";"67";"67";"50";"3";"33";"33";"60";"70";"67";"73";"10";"10";"6";"5.3";"4";"2.7";"9";"4.7";"1.7";"1.7";"1.3";"1.3";"3.7";"2.3";"1.3";"4.6";"4.4";"8.9";"84";"58";"25";"42";"50";"75";"75";"66";"67";"67";"33";"67";"67";"67";"67";"67";"0.3";"0.5";"18.7";"13.7";"12.2";"8";"3.5"
"United States";"USA";"USL League One";"10-06-2026 20:00";"FT";"Westchester SC";"1";"1";"Fort Wayne";"1";"0";"2.42";"2.46";"1.36";"10";"5";"32";"60";"44";"54";"40";"40";"50";"60";"";"";"";"20";"40";"23";"53";"10";"10";"3.6";"4.6";"4.2";"5";"8.7";"1.4";"1.7";"1.6";"2";"2.2";"2.9";"2.6";"3";"3.4";"5.4";"10";"60";"50";"35";"10";"60";"80";"75";"95";"30";"50";"50";"60";"40";"50";"30";"40";"0.3";"0.2";"25.5";"11.1";"12";"13.8";"14.2"
"United States";"USA";"USL League One";"10-06-2026 20:30";"FT";"Charlotte Independence";"2";"0";"Union Omaha";"1";"0";"2.04";"2.97";"1.27";"10";"5";"46";"52";"71";"68";"60";"40";"60";"40";"10";"10";"50";"60";"70";"67";"73";"10";"10";"4.5";"5.1";"6.4";"5.6";"10.8";"2.9";"2.6";"2.2";"2.4";"1.6";"2.5";"4.2";"3.2";"5";"5.8";"10";"95";"85";"80";"65";"80";"60";"30";"60";"10";"50";"50";"50";"50";"50";"20";"50";"0.7";"0.2";"27.7";"13.7";"15.1";"13.8";"12.8"
"United States";"USA";"USL League One";"10-06-2026 22:30";"FT";"Athletic Club Boise";"2";"1";"Richmond Kickers";"2";"0";"1.41";"5.82";"1.34";"10";"1";"52";"28";"58";"34";"40";"40";"60";"50";"";"";"";"40";"30";"47";"33";"10";"10";"6.4";"4.1";"3.5";"7.3";"10.6";"3";"2.4";"1.9";"3.2";"3.4";"1.7";"1.6";"4.1";"5.2";"5.4";"10";"80";"70";"55";"45";"50";"60";"55";"75";"70";"10";"70";"40";"80";"50";"60";"30";"0.9";"0.4";"27.4";"14.6";"11.4";"12.2";"16.5"
"United States";"USA";"NPSL";"10-06-2026 20:00";"FT";"New Haven United";"2";"1";"Santa Cruz FC";"1";"1";"";"";"";"";"";"38";"42";"71";"48";"50";"";"50";"";"";"";"";"50";"60";"57";"60";"10";"5";"4";"";"5.5";"";"";"2.5";"";"2";"";"1.5";"";"3.5";"";"";"";"8.7";"";"";"";"";"";"";"";"";"50";"";"100";"";"50";"";"50";"";"1";"";"";"10.5";"";"17.5";""
"United States";"USA";"NPSL";"10-06-2026 20:00";"FT";"Hub City";"0";"4";"FC Frederick";"0";"0";"";"";"";"";"";"7";"2";"95";"61";"50";"";"";"";"";"";"";"50";"30";"50";"33";"4";"10";"5";"";"3";"";"";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"NPSL";"10-06-2026 20:00";"FT";"West Chester United";"10";"3";"Hershey";"5";"1";"";"";"";"";"";"49";"2";"100";"7";"50";"";"67";"";"10";"90";"0";"60";"0";"67";"0";"10";"10";"3.8";"";"4";"";"";"2";"";"1.7";"";"2.7";"";"3";"";"";"";"8.7";"";"";"";"";"";"";"";"";"25";"";"0";"";"33";"";"33";"";"0";"";"";"13.7";"";"10.7";""
"United States";"USA";"NPSL";"10-06-2026 20:00";"FT";"Bristol Rhythm";"1";"0";"865 Alliance";"0";"0";"";"";"";"";"";"56";"18";"68";"65";"";"";"";"";"4";"25";"50";"50";"40";"60";"43";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"NPSL";"10-06-2026 20:00";"FT";"Cleveland SC";"0";"2";"Erie Commodores";"0";"1";"";"";"";"";"";"63";"77";"82";"95";"33";"";"67";"";"10";"70";"20";"70";"70";"77";"73";"10";"10";"5.3";"";"5";"";"";"1.7";"";"0.7";"";"3.7";"";"4.3";"";"";"";"8.7";"";"";"";"";"";"";"";"";"33";"";"67";"";"100";"";"67";"";"0";"";"";"19.3";"";"7.3";""
"United States";"USA";"NPSL";"10-06-2026 20:00";"FT";"Ambassadors Ohio";"1";"1";"Buffalo Stallions";"1";"1";"1.10";"12.93";"";"7";"3";"49";"2";"82";"27";"33";"50";"33";"50";"2";"100";"0";"80";"10";"80";"10";"10";"10";"4.3";"2.5";"5.3";"3.5";"7.8";"1.3";"1.8";"3";"1.8";"3";"0.8";"2.3";"1.8";"3.9";"3.9";"8.7";"46";"34";"34";"29";"16";"100";"66";"71";"33";"50";"0";"50";"33";"50";"0";"0";"0.3";"0.2";"33.8";"16.7";"12.5";"19";"19.5"
"United States";"USA";"NPSL";"10-06-2026 20:15";"FT";"Rochester New York II";"1";"1";"Flower City Union";"0";"0";"";"";"";"";"";"46";"21";"44";"65";"";"67";"";"33";"";"";"";"20";"30";"27";"37";"10";"10";"";"4.7";"";"5";"";"";"1.3";"";"2";"";"3.3";"";"3";"";"";"8.7";"";"";"";"";"";"";"";"";"";"67";"";"33";"";"0";"";"67";"";"0.3";"";"";"8";"";"20.7"
"United States";"USA";"NPSL";"10-06-2026 20:30";"FT";"Charlottetowne Hops";"2";"1";"Mint Hill";"0";"1";"";"";"";"";"";"21";"35";"65";"41";"";"";"";"";"";"";"";"30";"50";"33";"50";"10";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"NPSL";"10-06-2026 21:00";"FT";"Sioux Falls Thunder";"2";"2";"Siouxland United";"0";"2";"";"";"";"8";"";"14";"70";"51";"95";"50";"50";"50";"50";"6";"33";"67";"30";"70";"37";"73";"10";"10";"2.5";"5";"2.5";"3";"6.5";"1";"2";"2";"1";"1.5";"3";"0.5";"2";"3";"3.5";"8.7";"25";"25";"25";"50";"25";"100";"100";"100";"0";"50";"50";"50";"0";"100";"0";"50";"0.5";"0";"30.8";"9";"24";"19.5";"9"
"United States";"USA";"NPSL";"10-06-2026 21:00";"FT";"Dakota Fusion";"4";"1";"Joy St. Louis Park";"3";"0";"";"";"";"";"";"63";"10";"99";"44";"";"50";"";"25";"10";"60";"30";"60";"30";"63";"33";"10";"10";"";"3.2";"";"2.8";"";"";"1.5";"";"0.2";"";"1.5";"";"2.5";"";"";"8.7";"";"";"";"";"";"";"";"";"";"50";"";"75";"";"25";"";"25";"";"0.2";"";"";"13.8";"";"12"
"United States";"USA";"WPSL";"10-06-2026 18:00";"FT";"Hattiesburg W";"0";"3";"Mississippi Blues W";"";"";"";"";"";"";"";"2";"63";"71";"41";"";"";"";"";"2";"50";"0";"40";"30";"43";"43";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 19:00";"FT";"Erie W";"0";"4";"Beadling W";"";"";"";"";"";"";"";"25";"46";"27";"14";"";"";"";"";"3";"33";"67";"10";"10";"23";"17";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 19:00";"FT";"FC Pride W";"4";"1";"Junction W";"1";"1";"1.08";"21.97";"";"";"3";"60";"2";"85";"17";"50";"";"50";"";"4";"50";"25";"60";"20";"63";"20";"10";"10";"6";"";"3.5";"";"";"2.2";"";"2.2";"";"3.8";"";"1.2";"";"";"";"8.3";"";"";"";"";"";"";"";"";"50";"";"50";"";"50";"";"50";"";"0.8";"";"";"18.2";"";"11.2";""
"United States";"USA";"WPSL";"10-06-2026 19:00";"FT";"Union 10 W";"1";"2";"Florida Roots W";"";"";"";"";"";"";"";"56";"14";"51";"71";"";"";"";"";"3";"67";"33";"50";"40";"53";"47";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"West Florida Academy W";"3";"2";"Kings Hammer Sun City W";"0";"0";"3.75";"1.66";"";"";"2";"42";"35";"34";"68";"";"50";"";"";"";"";"";"25";"60";"33";"60";"4";"10";"";"3.5";"";"3";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"LVU Rush W";"0";"0";"West-Mont United W";"";"";"";"";"";"";"";"10";"2";"41";"17";"";"";"";"";"2";"50";"0";"30";"20";"37";"23";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"Hershey W";"3";"2";"Lehigh Valley Tempest W";"";"";"";"";"";"";"";"7";"46";"10";"58";"";"";"";"";"9";"0";"89";"0";"40";"3";"43";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"Albany Rush W";"0";"1";"Connecticut Rush W";"";"";"";"";"";"";"";"63";"42";"78";"75";"";"50";"";"100";"2";"50";"0";"40";"50";"47";"60";"10";"10";"";"0.5";"";"5";"";"";"0";"";"3";"";"0.5";"";"2";"";"";"8.3";"";"";"";"";"";"";"";"";"";"0";"";"0";"";"0";"";"0";"";"0";"";"";"6.5";"";"23.5"
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"Greater Toledo W";"0";"3";"Michigan Rangers";"";"";"";"";"";"";"";"60";"0";"27";"44";"";"";"";"";"";"";"";"50";"33";"57";"33";"10";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"North Carolina II";"2";"2";"Carolina W";"";"";"";"";"";"";"";"70";"56";"100";"65";"";"50";"";"";"";"";"";"100";"50";"100";"57";"2";"10";"";"3";"";"2.5";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"50";"";"";"";"";"";"";"";"";"";"";"3";"";"7"
"United States";"USA";"WPSL";"10-06-2026 20:00";"FT";"Atlanta Fire W";"0";"4";"UFA Gunners W";"";"";"";"";"";"";"";"7";"56";"34";"31";"";"";"";"";"3";"33";"33";"10";"20";"17";"30";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 20:30";"FT";"Pensacola Academy W";"0";"0";"Pensacola W";"";"";"";"";"";"";"";"35";"100";"61";"100";"";"";"";"";"2";"0";"100";"20";"100";"37";"100";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 21:00";"FT";"Green Bay Glory W";"1";"4";"Milwaukee Torrent W";"";"";"";"";"";"";"";"38";"74";"48";"100";"";"33";"";"100";"6";"0";"100";"20";"70";"30";"77";"10";"10";"";"3.7";"";"6";"";"";"1";"";"3";"";"2.7";"";"3";"";"";"8.3";"";"";"";"";"";"";"";"";"";"0";"";"33";"";"0";"";"0";"";"0";"";"";"15.7";"";"13"
"United States";"USA";"WPSL";"10-06-2026 21:00";"FT";"Wichita W";"1";"4";"Sunflower State W";"";"";"";"";"";"8";"";"0";"32";"27";"78";"100";"75";"";"25";"4";"0";"75";"30";"50";"33";"50";"10";"10";"3";"3.8";"4.5";"4";"7.6";"";"2.2";"";"2.5";"";"1.5";"";"1.5";"";"";"8.3";"62";"50";"25";"";"";"100";"100";"";"50";"50";"";"50";"";"50";"";"25";"";"0.5";"29.2";"6.5";"11.2";"21";"19.8"
"United States";"USA";"WPSL";"10-06-2026 21:00";"FT";"Kansas City SG W";"2";"0";"Oklahoma City W";"";"";"";"";"";"8";"";"66";"63";"68";"92";"50";"33";"50";"80";"4";"25";"25";"50";"70";"63";"77";"10";"10";"3.2";"8";"4.8";"2.5";"9.2";"2";"3.6";"2.2";"1.4";"1.2";"4.6";"2.5";"1";"4.6";"4.7";"8.3";"88";"75";"46";"55";"42";"92";"92";"90";"50";"83";"25";"100";"50";"100";"50";"80";"0.8";"1.2";"27.4";"14.5";"20.7";"12";"7.7"
"United States";"USA";"WPSL";"10-06-2026 21:00";"FT";"Missouri Rush";"1";"8";"Lou Fusz Athletic W";"";"";"";"";"";"";"";"2";"84";"24";"82";"";"50";"";"50";"";"";"";"0";"80";"11";"87";"3";"10";"";"6";"";"3.5";"";"";"3.5";"";"1";"";"2.5";"";"2.5";"";"";"8.3";"";"";"";"";"";"";"";"";"";"100";"";"100";"";"100";"";"100";"";"0.5";"";"";"13.5";"";"12"
"United States";"USA";"WPSL";"10-06-2026 21:00";"FT";"St. Croix W";"1";"3";"Minnesota Thunder W";"1";"1";"4.21";"1.61";"";"10";"2";"56";"70";"82";"78";"50";"25";"33";"25";"3";"33";"67";"70";"80";"77";"83";"10";"10";"4.5";"10.2";"5";"4";"11.8";"1.8";"6.1";"2.3";"1.5";"2.7";"4.1";"2.7";"2.5";"5.9";"5.9";"8.3";"84";"78";"62";"60";"69";"46";"38";"46";"67";"88";"50";"100";"67";"88";"33";"88";"0.8";"1.4";"33.8";"16";"23.9";"14.2";"13.6"
"United States";"USA";"WPSL";"10-06-2026 21:00";"FT";"Salvo W";"4";"1";"Mankato W";"1";"1";"1.05";"27.25";"";"7";"3";"84";"52";"100";"34";"43";"57";"57";"43";"5";"100";"0";"80";"20";"80";"27";"10";"10";"6.4";"4";"3.1";"5.6";"9.6";"2.9";"1.7";"1.6";"3";"3.6";"2.3";"1.6";"2.6";"4.6";"5";"8.3";"71";"43";"22";"36";"50";"78";"78";"71";"71";"29";"43";"57";"71";"57";"71";"29";"0.4";"0.3";"31.6";"26.6";"11.1";"8.3";"17.1"
"United States";"USA";"WPSL";"10-06-2026 22:00";"FT";"San Ramon W";"2";"1";"Fuego";"2";"0";"12.00";"1.16";"";"";"4";"52";"100";"31";"92";"100";"";"50";"";"";"";"";"30";"100";"40";"100";"10";"3";"3";"";"1.5";"";"";"2";"";"0.5";"";"1";"";"1";"";"";"";"8.3";"";"";"";"";"";"";"";"";"100";"";"50";"";"100";"";"0";"";"1";"";"";"14.5";"";"13.5";""
"United States";"USA";"WPSL";"10-06-2026 22:00";"FT";"Glacier";"2";"2";"NoCo Rain W";"";"";"";"";"";"";"";"25";"88";"34";"100";"";"";"";"";"";"";"";"0";"80";"11";"83";"3";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"WPSL";"10-06-2026 23:00";"FT";"Davis W";"1";"3";"Iron Rose W";"";"";"";"";"";"9";"";"56";"63";"54";"68";"100";"40";"50";"60";"3";"33";"33";"30";"40";"43";"50";"10";"10";"6";"3.4";"7.5";"3.4";"10.2";"3.5";"1";"4";"2.2";"2.5";"2.4";"3.5";"1.2";"5.4";"4.8";"8.3";"70";"60";"50";"60";"55";"75";"75";"50";"50";"40";"50";"40";"50";"40";"100";"40";"1";"0.4";"30.6";"14.5";"12";"22";"12.8"
"United States";"USA";"WPSL";"10-06-2026 23:00";"FT";"Arizona Arsenal W";"1";"3";"Royals AZ W";"";"";"";"";"";"";"";"21";"63";"48";"100";"50";"";"50";"";"5";"40";"40";"30";"80";"33";"80";"10";"10";"4";"";"5";"";"";"2";"";"2.5";"";"2";"";"2.5";"";"";"";"8.3";"";"";"";"";"";"";"";"";"50";"";"50";"";"50";"";"50";"";"0.5";"";"";"13";"";"18.5";""
"United States";"USA";"WPSL";"10-06-2026 23:00";"FT";"Portland Thorns II W";"2";"1";"Spokane SC Shadow";"";"";"";"";"";"";"";"100";"66";"92";"100";"";"50";"";"50";"4";"50";"25";"90";"60";"93";"63";"10";"10";"";"8";"";"1";"";"";"2";"";"0.5";"";"6";"";"0.5";"";"";"8.3";"";"";"";"";"";"";"";"";"";"100";"";"100";"";"100";"";"100";"";"0";"";"";"18.5";"";"7"
"United States";"USA";"WPSL";"10-06-2026 23:00";"FT";"LA Surf W";"1";"4";"Beach W";"";"";"";"";"";"7";"";"18";"56";"14";"78";"50";"57";"75";"43";"3";"0";"100";"0";"50";"0";"57";"10";"10";"1.5";"3.7";"3";"3.3";"5.8";"1";"1.7";"1.5";"1";"0.5";"2";"1.5";"2.3";"2.6";"3.2";"8.3";"27";"7";"7";"12";"22";"93";"93";"100";"25";"43";"25";"71";"0";"57";"0";"14";"0";"0.4";"22.8";"8.5";"13.6";"13.5";"10.1"
"United States";"USA";"MLS Next Pro";"10-06-2026 22:00";"FT";"Whitecaps FC II";"1";"1";"North Texas";"0";"0";"2.37";"2.41";"";"10";"5";"21";"52";"37";"58";"60";"50";"50";"40";"9";"33";"56";"10";"30";"13";"40";"10";"10";"6.2";"3.4";"3.8";"6.7";"10";"2.2";"1.7";"1.9";"3.6";"4";"1.7";"1.9";"3.1";"4.7";"5.4";"9.8";"70";"70";"60";"45";"60";"65";"55";"70";"80";"30";"70";"60";"60";"30";"70";"10";"0.6";"0.3";"27.4";"13.4";"11.1";"13.3";"17.1"
"United States";"USA";"USL W League";"10-06-2026 16:00";"FT";"Sporting JAX II W";"2";"1";"Fort Lauderdale Utd II W";"0";"1";"";"";"";"";"";"84";"49";"100";"100";"";"67";"";"67";"";"";"";"70";"40";"80";"43";"10";"10";"";"2.7";"";"2.3";"";"";"1";"";"1";"";"1.7";"";"1.3";"";"";"7.1";"";"";"";"";"";"";"";"";"";"67";"";"67";"";"67";"";"0";"";"0.3";"";"";"17.3";"";"8"
"United States";"USA";"USL W League";"10-06-2026 18:00";"FT";"Loudoun United";"3";"1";"Patuxent W";"2";"1";"";"";"";"7";"";"7";"2";"34";"10";"33";"50";"33";"";"";"";"";"40";"0";"40";"0";"5";"10";"2.3";"0.5";"6";"6.5";"7.6";"0.3";"";"3";"";"2";"";"3";"";"";"";"7.1";"42";"16";"16";"";"";"84";"84";"";"33";"0";"33";"";"33";"";"0";"";"0";"";"";"7.3";"";"19";""
"United States";"USA";"USL W League";"10-06-2026 19:00";"FT";"Rochester W";"1";"0";"RKC W";"0";"0";"";"";"";"6";"";"25";"60";"10";"27";"67";"33";"33";"50";"6";"33";"67";"10";"30";"10";"37";"10";"10";"2.7";"1.3";"4.3";"4";"6.2";"0.7";"1";"1";"1";"2";"1";"3.3";"5";"1.8";"5.6";"7.1";"33";"16";"16";"0";"42";"84";"84";"125";"33";"33";"33";"50";"33";"0";"0";"0";"0";"0";"22.2";"7.3";"6";"17.7";"13.5"
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"United Bantams W";"3";"5";"Port City NC W";"";"";"";"";"";"";"";"56";"60";"48";"71";"";"";"";"";"";"";"";"40";"50";"40";"53";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"Kalamazoo FC W";"0";"2";"Detroit City W";"0";"0";"";"";"";"";"";"66";"70";"48";"44";"";"";"";"";"9";"11";"56";"50";"50";"53";"53";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"Indy Eleven W";"3";"0";"Racing Louisville II W";"2";"0";"";"";"";"";"";"77";"80";"88";"88";"50";"";"";"";"10";"40";"40";"50";"60";"53";"70";"10";"10";"6.5";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"Erie Sports Center W";"0";"4";"Buffalo W";"0";"2";"";"";"";"";"";"14";"46";"34";"44";"";"";"";"";"2";"0";"100";"20";"30";"27";"37";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
